date,tas_avg,pr_sum
2015-01-01,23.243561663863076,6.788259002520212
2015-01-02,31.310000289738827,0.8016845265665593
2015-01-03,28.247915185359673,1.8541209598671216
2015-01-04,26.381218778758512,9.288710996708131
2015-01-05,20.18426096619411,6.573913474917483
2015-01-06,20.183923284706836,16.761238154729504
2015-01-07,18.813170570354792,5.613733753280163
2015-01-08,30.126466040849092,1.9981924915346576
2015-01-09,26.415610164404924,3.572620093199832
2015-01-10,27.913016089144637,4.327188881651697
2015-01-11,18.288182920141235,0.32681822181932446
2015-01-12,31.57873793026792,3.145411545409642
2015-01-13,29.654196971205906,4.942140493427311
2015-01-14,20.972747549495868,0.7324297212517787
2015-01-15,20.545549540899408,6.068013223896447
2015-01-16,20.567663137948074,3.5060958685877712
2015-01-17,22.25939140143353,12.164742044442056
2015-01-18,25.34659004285133,0.17339364208845
2015-01-19,24.047230260989622,1.233314411237752
2015-01-20,22.077207962772587,3.680731980648975
2015-01-21,26.565940526113312,1.407090276418541
2015-01-22,19.952914049128587,5.012990640755036
2015-01-23,22.090025079493053,5.691921059639391
2015-01-24,23.129065806111683,0.4326397841543763
2015-01-25,24.384979779038503,2.8849889741803034
2015-01-26,28.99246345950219,2.844353099959262
2015-01-27,20.795432950217037,1.843577904749027
2015-01-28,25.19928213779056,10.807767335068702
2015-01-29,26.293803964068594,7.029578720512327
2015-01-30,18.650305778079968,4.778854966993519
2015-01-31,26.505627926620136,5.0116248153021985
2015-02-01,20.387337731622083,2.4774769769171034
2015-02-02,18.910722301793914,10.152952302848151
2015-02-03,31.284397521546666,4.744471653336836
2015-02-04,31.51884846304383,5.222266309421133
2015-02-05,29.317562873630457,7.9130570834862874
2015-02-06,22.26459276842719,1.281215507715098
2015-02-07,19.367409596089374,6.581730140498396
2015-02-08,27.579262371170195,0.868847727596133
2015-02-09,24.162134912354418,1.694568976664058
2015-02-10,19.708535287826905,1.6355465450809115
2015-02-11,24.93247674155778,15.363550489010462
2015-02-12,18.481439295613058,7.76671870548977
2015-02-13,30.73048562910295,4.831519863939552
2015-02-14,21.622919742400235,5.193965693680857
2015-02-15,27.27531198095575,3.302810318736524
2015-02-16,22.36395506525175,11.756702122036806
2015-02-17,25.280952296489353,2.7427701652842233
2015-02-18,25.653943910805914,1.9154846627286835
2015-02-19,20.58796237735738,0.7118937117606069
2015-02-20,31.574184788703818,6.170962871532479
2015-02-21,28.851859527055602,5.30371712788881
2015-02-22,31.15298518189865,1.940339371396337
2015-02-23,30.52758290598708,0.1020648038175643
2015-02-24,26.37059970335519,7.305337264442566
2015-02-25,30.906239290323636,0.04593467641705422
2015-02-26,19.238895028726873,4.865528322640952
2015-02-27,20.74376007386803,14.060660631759248
2015-02-28,18.63318204474753,2.3026039665478355
2015-03-01,22.5546246306857,1.0713787241948276
2015-03-02,23.44148205565275,4.881371056479193
2015-03-03,21.798886444834544,6.7958784040373015
2015-03-04,29.60232512812701,3.162425452755602
2015-03-05,22.99454657371025,13.649268945612333
2015-03-06,21.93308313562333,0.21220555217024656
2015-03-07,25.59774516421548,2.811138675714295
2015-03-08,19.972939149646677,5.069836989399112
2015-03-09,29.230757730556554,7.940613969722716
2015-03-10,19.043709011516793,0.7901742406398196
2015-03-11,31.816417112407244,6.43782128561617
2015-03-12,28.811426770153204,3.2181663495993194
2015-03-13,20.782019541478412,2.020392774011117
2015-03-14,18.077309639730434,0.5649412404579709
2015-03-15,29.416459998367678,8.01869484241702
2015-03-16,27.896002813866637,0.684449855505244
2015-03-17,28.20610035257382,1.4830251128897298
2015-03-18,28.79778485360324,1.3702177621108833
2015-03-19,19.036625124277265,8.20463041480124
2015-03-20,23.018520199619815,4.467548982904518
2015-03-21,19.622166833351816,6.371924233242563
2015-03-22,30.08344796225831,1.153224528772905
2015-03-23,26.72617377558581,3.921974299906265
2015-03-24,22.63257234793709,3.3921550484901437
2015-03-25,18.88981690400433,7.15498509677167
2015-03-26,22.35375250401927,9.461548404840297
2015-03-27,22.552566508374458,0.048925077635884995
2015-03-28,28.214486496732896,4.483676003558144
2015-03-29,26.925804598972984,0.21291033618489097
2015-03-30,30.42097839606857,3.1838984294795583
2015-03-31,24.61100895226729,1.356646682279544
2015-04-01,19.674319443136223,1.4656118581178474
2015-04-02,27.98542702112193,1.7413793987164685
2015-04-03,28.650990680636564,3.883964020553045
2015-04-04,25.857880765972947,1.626162539131336
2015-04-05,28.79354051936385,5.2775204159710745
2015-04-06,24.91313834910147,2.073599515095317
2015-04-07,25.318259611347916,0.28320602565435515
2015-04-08,23.985574257019696,6.125462594333334
2015-04-09,18.355867774417334,1.3461355718068553
2015-04-10,19.51047997790626,2.2679396506437715
2015-04-11,18.44000859961428,4.626371148127303
2015-04-12,26.909745757692924,1.6166008347619911
2015-04-13,22.40098373506857,0.23299881529559235
2015-04-14,25.11998967630584,1.8731151714085894
2015-04-15,30.705930634965302,11.561784996672129
2015-04-16,21.490091208084248,4.105922642684448
2015-04-17,23.74536092249882,4.452619874780166
2015-04-18,28.577715939602683,4.001757426944554
2015-04-19,21.203174316882716,0.8875380717150904
2015-04-20,19.077718737603103,2.167434582043569
2015-04-21,22.05652034079275,5.560242552394696
2015-04-22,20.25709802155606,0.42754848821745456
2015-04-23,31.01576713279602,1.30210499857318
2015-04-24,29.313685313901836,1.293618965232408
2015-04-25,26.867652591145927,2.2626687361839237
2015-04-26,30.200448262628047,15.722528533118624
2015-04-27,29.251409076587603,0.27955543398449195
2015-04-28,20.6119808244045,2.9250662748237892
2015-04-29,30.49582597885969,0.7907058427020452
2015-04-30,25.55079138681911,14.117470340903095
2015-05-01,29.304162172296877,0.48101010062217003
2015-05-02,30.545278198928905,2.067381507118955
2015-05-03,22.452048649606095,5.355887529470833
2015-05-04,19.540726943387476,4.877082594812624
2015-05-05,21.191092275587184,2.1977712920796386
2015-05-06,23.97950904076759,1.7017989157272817
2015-05-07,29.4522067229149,2.0274166057365037
2015-05-08,30.05022816558881,1.2276023530801574
2015-05-09,18.09732982743667,0.91932817148535
2015-05-10,25.15046223608592,2.6391567674735206
2015-05-11,23.843754044082907,1.2508168238157404
2015-05-12,21.109509346590222,1.3556862585348552
2015-05-13,19.678115142671558,4.277255597532736
2015-05-14,22.72661239965079,13.835814277225262
2015-05-15,31.200735854775267,3.7017013077706693
2015-05-16,22.524841048290575,0.32041519543978036
2015-05-17,25.263068704407125,0.3143706979542043
2015-05-18,27.842265424532492,12.09843862972972
2015-05-19,23.090814433310115,1.4112484588734377
2015-05-20,31.604949158093447,0.38633870528322706
2015-05-21,31.474262129189558,3.6556201910352963
2015-05-22,21.524952141555097,3.9089298852023355
2015-05-23,24.961479082493398,4.182237123292527
2015-05-24,22.212296337434775,1.2446327866782638
2015-05-25,21.987766921284546,0.060904055539564454
2015-05-26,18.516417262963458,13.411385764831852
2015-05-27,26.533900675718556,1.1554940380770633
2015-05-28,25.03750632520406,4.508371609784644
2015-05-29,18.720702517499852,4.905280897800305
2015-05-30,21.90105049931256,3.766510232767279
2015-05-31,30.71572240353315,1.501144793936357
2015-06-01,21.353866469337614,1.2648543641302639
2015-06-02,20.028528209277123,3.6419134528814356
2015-06-03,24.852338643885883,8.042517669975961
2015-06-04,31.79910635754841,11.729807843770253
2015-06-05,21.388773801161005,0.44777658062970854
2015-06-06,27.4098976636823,0.672863387452388
2015-06-07,28.662674614602047,11.582553038795677
2015-06-08,21.326925615893597,5.3353424552348905
2015-06-09,28.195028880566035,8.582114265377788
2015-06-10,23.148963858069546,0.9057590821999683
2015-06-11,26.852281628310113,3.542909069058836
2015-06-12,26.869415950652524,4.831114742284325
2015-06-13,25.50084557704662,4.559135945396711
2015-06-14,19.264056780761717,2.0980196460157736
2015-06-15,29.69423493824933,0.062058493857659894
2015-06-16,22.490920909604302,3.497967004362685
2015-06-17,20.61125914559796,1.167304129514058
2015-06-18,18.570851981766694,2.3931974933908013
2015-06-19,26.272501204635386,12.640637038002174
2015-06-20,27.485901065791953,2.0368764438788487
2015-06-21,18.232229604989985,7.325369094057767
2015-06-22,25.169302816189933,0.8356837246851861
2015-06-23,21.170940852771132,4.46458645785189
2015-06-24,27.0324190657323,15.090253902742658
2015-06-25,20.44113000606988,0.4298647056825105
2015-06-26,27.673128333434523,0.03341898450097943
2015-06-27,23.414294848207525,2.2736974273002755
2015-06-28,31.114219842314284,0.38879998295443996
2015-06-29,19.925293218043905,5.519410211583044
2015-06-30,22.77492891470362,9.839232931585263
2015-07-01,19.588629297368247,2.276793022884951
2015-07-02,30.94571065589988,1.197462329981277
2015-07-03,30.282750947333735,2.279496130133382
2015-07-04,21.61118278801218,5.141423007824238
2015-07-05,27.239776644478507,0.03638159842891444
2015-07-06,29.441110802817022,3.561069089157912
2015-07-07,25.772811362392474,3.800338311408583
2015-07-08,25.415108096984092,4.0610009654126715
2015-07-09,21.385932072606323,1.1084040921056064
2015-07-10,19.303438749282588,5.007791330529346
